latitude, longitude, altitude 
55.3676992, 10.4319864, 64.50750031551568 
55.3676985, 10.4319908, 64.43849372179596 
55.3676983, 10.4319958, 64.45448548807332 
55.3676987, 10.4319999, 64.39347803469722 
55.3676976, 10.432004, 64.35847244755813 
55.3676974, 10.4320086, 64.44046489239666 
55.3676967, 10.4320125, 64.37545914687051 
55.3676957, 10.4320167, 64.31745326562378 
55.367695, 10.4320213, 64.3534463325027 
55.3676945, 10.4320254, 64.3254399988011 
55.3676939, 10.4320301, 64.28443277158149 
55.3676935, 10.4320352, 64.38942461689766 
55.3676924, 10.4320394, 64.36641885999711 
55.3676922, 10.4320441, 64.31741113506672 
55.3676919, 10.4320494, 64.40540251660595 
55.3676911, 10.4320537, 64.40939621675957 
55.3676906, 10.4320584, 64.36838886502912 
55.3676905, 10.4320631, 64.46238101561866 
55.3676889, 10.4320671, 64.45337622002604 
55.3676877, 10.432071, 64.36837109641175 
55.3676873, 10.4320755, 64.40636395952178 
55.3676877, 10.4320799, 64.38035599695021 
55.3676866, 10.4320843, 64.36834990059816 
55.3676868, 10.4320888, 64.41134201717175 
55.3676872, 10.4320929, 64.3773345635295 
55.367686, 10.4320975, 64.31232825223805 
55.367687, 10.4321014, 64.34432039138966 
55.367688, 10.4321059, 64.31931151256646 
55.3676875, 10.4321098, 64.29930551793736 
55.3676874, 10.432114, 64.31829851664958 
55.367687, 10.4321178, 64.26729256724093 
55.3676858, 10.4321225, 64.2202860862153 
55.3676856, 10.4321267, 64.2832792093071 
55.3676845, 10.4321305, 64.18327413078217 
55.3676843, 10.4321344, 64.14126776283422 
55.3676842, 10.4321384, 64.21526110079678 
55.3676836, 10.4321421, 64.14225556981776 
55.3676824, 10.4321465, 64.1342495976946 
55.3676813, 10.4321501, 64.10924485843745 
55.3676801, 10.4321539, 63.959239904259746 
55.3676788, 10.4321582, 63.938234226170835 
55.3676785, 10.4321629, 63.98122662525963 
55.3676785, 10.4321663, 63.89622085670959 
55.3676796, 10.4321708, 63.888211853271926 
55.3676782, 10.4321751, 63.93420629955223 
55.3676771, 10.432179, 63.83420105122552 
55.3676776, 10.4321832, 63.810193303239245 
55.3676758, 10.4321865, 63.77418994378978 
55.3676761, 10.4321909, 63.659182105284685 
55.3676763, 10.4321955, 63.79217405184848 
55.3676749, 10.4321975, 63.835172400360825 
55.3676746, 10.432202, 63.76816513864968 
55.3676734, 10.4322065, 63.667158996664725 
55.367673, 10.4322095, 63.644154404337556 
55.3676714, 10.4322129, 63.35615062631893 
55.3676706, 10.4322166, 63.324145343969036 
55.3676709, 10.4322181, 63.14914242572134 
55.3676692, 10.4322208, 62.94713995975961 
55.3676678, 10.4322238, 62.892136611541154 
55.3676682, 10.4322272, 62.939130345194336 
55.3676677, 10.4322315, 62.77812367155502 
55.3676658, 10.4322344, 62.61812111504769 
55.3676659, 10.432239, 62.72811318590002 
55.3676645, 10.432243, 62.541108140951295 
55.367664, 10.4322466, 62.39110265494514 
55.3676646, 10.4322505, 62.409095291375024 
55.3676638, 10.4322539, 62.402090517929395 
55.3676631, 10.4322567, 62.27308663807877 
55.3676628, 10.432261, 62.32507971552235 
55.367665, 10.4322654, 62.16406951293294 
55.3676667, 10.4322702, 62.14305925369355 
55.3676669, 10.4322732, 61.996053914737026 
